timestamp,voltage,current,power_output,expected_power,performance_ratio,panel_temperature,inverter_temperature,ambient_temperature,irradiance,degradation_factor,is_fault,fault_id,humidity,wind_speed,dust_index,rain_index,cloud_cover
2025-09-12 17:14:25.141142,31.54,16.296,513.9,587.6,0.8746,33.4,51.5,29.2,146.9,0.9075,0,0,24.5,4.82,8.4,0.0,58.5
2025-09-12 17:29:25.141142,32.34,13.866,448.5,497.5,0.9016,30.8,45.0,25.8,124.4,0.9075,0,0,37.1,3.78,15.0,0.0,64.9
2025-09-12 17:44:25.141142,32.31,7.85,253.6,284.7,0.8909,27.0,39.1,22.6,71.2,0.9075,0,0,36.3,4.12,18.0,0.0,79.1
2025-09-12 17:59:25.141142,32.47,2.779,90.2,100.8,0.8951,27.2,45.4,27.1,25.2,0.9075,0,0,33.8,3.68,6.2,0.0,0.0
2025-09-12 18:14:25.141142,32.22,0.0,0.0,0.0,0.0,24.3,39.6,24.1,0.0,0.9075,0,0,26.8,3.55,8.7,0.0,0.0
2025-09-12 18:29:25.141142,31.49,0.0,0.0,0.0,0.0,26.1,40.3,24.7,0.0,0.9075,0,0,36.5,3.16,4.7,0.0,0.0
2025-09-12 18:44:25.141142,31.76,0.0,0.0,0.0,0.0,27.9,43.9,26.4,0.0,0.9075,0,0,41.8,2.9,4.4,0.0,0.0
2025-09-12 18:59:25.141142,31.8,0.0,0.0,0.0,0.0,23.4,38.8,22.4,0.0,0.9075,0,0,31.1,2.72,8.7,0.0,0.0
2025-09-12 19:14:25.141142,32.06,0.0,0.0,0.0,0.0,25.4,37.1,22.9,0.0,0.9075,0,0,40.4,2.66,13.6,0.0,0.0
2025-09-12 19:29:25.141142,31.56,0.0,0.0,0.0,0.0,26.7,41.5,24.5,0.0,0.9075,0,0,44.3,2.48,0.6,0.0,0.0
2025-09-12 19:44:25.141142,32.24,0.0,0.0,0.0,0.0,22.0,33.9,21.9,0.0,0.9075,0,0,39.4,2.25,4.4,0.0,0.0
2025-09-12 19:59:25.141142,32.07,0.0,0.0,0.0,0.0,20.8,38.9,22.5,0.0,0.9075,0,0,30.1,1.99,6.3,0.0,0.0
2025-09-12 20:14:25.141142,32.65,0.0,0.0,0.0,0.0,21.9,40.2,21.6,0.0,0.9075,0,0,33.8,2.09,10.0,0.0,0.0
2025-09-12 20:29:25.141142,32.12,0.0,0.0,0.0,0.0,23.8,38.5,21.2,0.0,0.9075,0,0,34.0,1.97,10.1,0.0,0.0
2025-09-12 20:44:25.141142,32.67,0.0,0.0,0.0,0.0,18.8,31.0,20.6,0.0,0.9075,0,0,49.9,1.78,0.0,0.0,0.0
2025-09-12 20:59:25.141142,31.94,0.0,0.0,0.0,0.0,24.2,35.8,21.5,0.0,0.9075,0,0,42.4,1.34,3.0,0.0,0.0
2025-09-12 21:14:25.141142,33.19,0.0,0.0,0.0,0.0,15.7,28.2,16.5,0.0,0.9075,0,0,50.4,1.38,1.6,0.0,0.0
2025-09-12 21:29:25.141142,32.81,0.0,0.0,0.0,0.0,14.8,32.5,19.4,0.0,0.9075,0,0,41.5,1.81,7.6,0.0,0.0
2025-09-12 21:44:25.141142,32.41,0.0,0.0,0.0,0.0,16.8,31.5,18.1,0.0,0.9075,0,0,43.6,1.44,0.1,0.0,0.0
2025-09-12 21:59:25.141142,33.21,0.0,0.0,0.0,0.0,18.1,34.4,20.7,0.0,0.9075,0,0,48.3,1.47,11.0,0.0,0.0
2025-09-12 22:14:25.141142,32.36,0.0,0.0,0.0,0.0,19.3,35.9,21.5,0.0,0.9075,0,0,43.9,1.69,0.4,0.0,0.0
2025-09-12 22:29:25.141142,32.22,0.0,0.0,0.0,0.0,23.8,35.0,18.9,0.0,0.9075,0,0,44.5,2.94,9.6,0.0,0.0
2025-09-12 22:44:25.141142,32.1,0.0,0.0,0.0,0.0,17.4,31.0,18.4,0.0,0.9075,0,0,52.7,1.87,9.9,0.0,0.0
2025-09-12 22:59:25.141142,32.54,0.0,0.0,0.0,0.0,19.9,29.7,19.6,0.0,0.9075,0,0,57.4,1.38,18.7,0.0,0.0
2025-09-12 23:14:25.141142,32.57,0.0,0.0,0.0,0.0,19.3,31.9,18.7,0.0,0.9075,0,0,51.3,2.71,1.2,0.0,0.0
2025-09-12 23:29:25.141142,32.55,0.0,0.0,0.0,0.0,17.6,33.1,18.0,0.0,0.9075,0,0,63.1,1.75,6.3,0.0,0.0
2025-09-12 23:44:25.141142,33.28,0.0,0.0,0.0,0.0,15.9,31.3,18.8,0.0,0.9075,0,0,57.0,2.0,16.3,0.0,0.0
2025-09-12 23:59:25.141142,32.93,0.0,0.0,0.0,0.0,15.5,32.5,17.6,0.0,0.9075,0,0,60.6,4.9,7.2,0.0,0.0
2025-09-13 00:14:25.141142,32.29,0.0,0.0,0.0,0.0,18.0,40.3,19.6,0.0,0.9075,0,0,63.0,5.27,17.6,0.0,0.0
2025-09-13 00:29:25.141142,32.56,0.0,0.0,0.0,0.0,20.1,29.9,21.7,0.0,0.9075,0,0,59.1,4.71,13.1,0.0,0.0
2025-09-13 00:44:25.141142,32.79,0.0,0.0,0.0,0.0,18.6,36.5,17.9,0.0,0.9075,0,0,66.6,4.68,6.3,0.0,0.0
2025-09-13 00:59:25.141142,32.23,0.0,0.0,0.0,0.0,19.1,34.7,19.2,0.0,0.9075,0,0,57.0,4.2,14.3,0.0,0.0
2025-09-13 01:14:25.141142,32.76,0.0,0.0,0.0,0.0,13.8,30.6,14.6,0.0,0.9075,0,0,72.6,4.57,19.2,0.0,0.0
2025-09-13 01:29:25.141142,32.41,0.0,0.0,0.0,0.0,15.3,28.3,15.2,0.0,0.9075,0,0,67.9,3.87,4.8,0.0,0.0
2025-09-13 01:44:25.141142,32.92,0.0,0.0,0.0,0.0,17.1,34.8,19.4,0.0,0.907,0,0,58.0,3.98,10.4,0.0,0.0
2025-09-13 01:59:25.141142,32.69,0.0,0.0,0.0,0.0,16.0,33.6,18.4,0.0,0.907,0,0,54.8,3.6,14.8,0.0,0.0
2025-09-13 02:14:25.141142,31.9,0.0,0.0,0.0,0.0,18.4,30.1,18.0,0.0,0.907,0,0,66.9,3.44,14.4,0.0,0.0
2025-09-13 02:29:25.141142,32.21,0.0,0.0,0.0,0.0,19.3,35.7,20.6,0.0,0.907,0,0,63.5,3.11,5.4,0.0,0.0
2025-09-13 02:44:25.141142,32.2,0.0,0.0,0.0,0.0,20.2,34.6,19.5,0.0,0.907,0,0,69.1,3.17,8.8,0.0,0.0
2025-09-13 02:59:25.141142,32.58,0.0,0.0,0.0,0.0,24.4,37.1,21.3,0.0,0.907,0,0,73.9,2.7,9.2,0.0,0.0
2025-09-13 03:14:25.141142,32.29,0.0,0.0,0.0,0.0,23.6,32.7,21.1,0.0,0.907,0,0,71.0,3.94,9.7,0.0,0.0
2025-09-13 03:29:25.141142,31.75,0.0,0.0,0.0,0.0,23.0,42.4,22.7,0.0,0.907,0,0,68.0,2.32,13.1,0.0,0.0
2025-09-13 03:44:25.141142,32.59,0.0,0.0,0.0,0.0,21.6,32.7,21.4,0.0,0.907,0,0,69.4,2.15,12.8,0.0,0.0
2025-09-13 03:59:25.141142,32.28,0.0,0.0,0.0,0.0,24.2,41.8,22.0,0.0,0.907,0,0,68.3,2.07,9.6,0.0,0.0
2025-09-13 04:14:25.141142,31.94,0.0,0.0,0.0,0.0,25.0,33.2,22.0,0.0,0.907,0,0,70.1,1.85,0.0,0.0,0.0
2025-09-13 04:29:25.141142,31.9,0.0,0.0,0.0,0.0,22.7,42.4,22.1,0.0,0.907,0,0,71.9,1.8,4.7,0.0,0.0
2025-09-13 04:44:25.141142,31.33,0.0,0.0,0.0,0.0,28.4,38.5,24.4,0.0,0.907,0,0,79.9,2.0,11.8,0.0,0.0
2025-09-13 04:59:25.141142,31.65,0.0,0.0,0.0,0.0,23.7,40.2,22.1,0.0,0.907,0,0,76.2,1.45,4.5,0.0,0.0
2025-09-13 05:14:25.141142,31.92,0.0,0.0,0.0,0.0,27.1,42.3,26.6,0.0,0.907,0,0,82.3,1.59,0.0,0.0,0.0
2025-09-13 05:29:25.141142,32.35,0.0,0.0,0.0,0.0,20.9,37.5,23.1,0.0,0.907,0,0,70.1,1.75,5.1,0.0,0.0
2025-09-13 05:44:25.141142,31.97,0.0,0.0,0.0,0.0,27.0,37.5,24.9,0.0,0.907,0,0,68.7,1.18,1.5,0.0,0.0
2025-09-13 05:59:25.141142,32.58,1.646,53.6,58.6,0.9153,24.7,42.9,25.3,14.6,0.907,0,0,82.5,1.49,0.2,0.0,0.0
2025-09-13 06:14:25.141142,32.07,6.316,202.5,228.9,0.8847,30.0,45.8,27.7,57.2,0.907,0,0,69.1,1.21,3.4,0.0,82.6
2025-09-13 06:29:25.141142,32.41,9.723,315.1,354.2,0.8896,27.8,45.4,29.6,88.6,0.907,0,0,64.5,1.66,9.8,0.0,70.6
2025-09-13 06:44:25.141142,33.01,15.75,519.9,590.1,0.8811,30.8,45.7,28.3,147.5,0.907,0,0,73.1,1.37,2.4,0.0,58.0
2025-09-13 06:59:25.141142,32.16,21.897,704.2,852.8,0.8257,39.9,58.9,31.3,213.2,0.907,0,0,67.3,1.52,2.2,0.0,49.3
2025-09-13 07:14:25.141142,33.57,27.117,910.2,1022.2,0.8905,31.9,47.0,27.3,255.5,0.907,0,0,61.1,1.63,5.0,0.0,46.3
2025-09-13 07:29:25.141142,33.19,28.505,946.0,1108.5,0.8535,38.6,52.0,28.6,277.1,0.907,0,0,72.0,1.78,6.1,0.0,45.7
2025-09-13 07:44:25.141142,32.95,30.767,1013.9,1181.2,0.8583,33.5,45.8,26.8,295.3,0.907,0,0,55.3,2.43,5.9,0.0,45.2
2025-09-13 07:59:25.141142,33.41,31.089,1038.7,1186.6,0.8753,34.0,49.2,27.9,296.6,0.907,0,0,59.3,2.02,2.3,0.0,45.2
2025-09-13 08:14:25.141142,33.43,38.128,1274.6,1521.2,0.8379,43.2,55.6,32.4,380.3,0.907,0,0,63.2,2.36,12.3,0.0,43.2
2025-09-13 08:29:25.141142,34.22,47.047,1610.0,1829.5,0.88,40.5,50.2,30.6,457.4,0.907,0,0,70.8,2.92,11.6,0.0,39.2
2025-09-13 08:44:25.141142,34.01,43.417,1476.8,1725.9,0.8557,41.3,57.5,30.4,431.5,0.907,0,0,65.3,2.75,3.8,0.0,39.6
2025-09-13 08:59:25.141142,33.21,43.817,1455.1,1761.8,0.8259,44.5,51.2,30.0,440.5,0.907,0,0,63.5,3.02,3.7,0.0,40.1
2025-09-13 09:14:25.141142,33.77,54.043,1825.2,2377.3,0.7678,53.6,56.9,33.5,594.3,0.907,0,0,60.4,2.67,6.3,0.0,33.3
2025-09-13 09:29:25.141142,33.88,59.246,2007.5,2421.3,0.8291,49.2,55.6,31.6,605.3,0.907,0,0,63.1,3.02,7.0,0.0,34.1
2025-09-13 09:44:25.141142,34.16,55.832,1907.3,2387.9,0.7988,50.7,52.3,30.4,597.0,0.907,0,0,63.7,3.55,7.4,0.0,35.6
2025-09-13 09:59:25.141142,33.32,51.065,1701.4,2065.8,0.8236,47.0,61.8,33.1,516.4,0.907,0,0,47.7,4.0,15.2,0.0,42.8
2025-09-13 10:14:25.141142,33.21,53.157,1765.5,2145.1,0.823,49.1,60.8,34.3,536.3,0.907,0,0,50.5,3.6,7.9,0.0,40.1
2025-09-13 10:29:25.141142,33.83,53.362,1805.4,2171.6,0.8314,46.9,60.4,33.2,542.9,0.907,0,0,54.6,10.36,27.3,0.0,46.3
2025-09-13 10:44:25.141142,34.56,61.516,2125.9,2693.6,0.7892,50.3,61.3,32.6,673.4,0.907,0,0,58.1,4.14,14.0,0.0,36.9
2025-09-13 10:59:25.141142,34.4,52.01,1789.0,2280.8,0.7844,51.6,58.8,34.0,570.2,0.907,0,0,50.2,4.52,11.0,0.0,40.8
2025-09-13 11:14:25.141142,35.22,68.176,2400.8,3003.2,0.7994,51.6,59.8,31.2,750.8,0.907,0,0,50.4,5.02,19.3,0.0,36.2
2025-09-13 11:29:25.141142,34.36,71.178,2445.9,3179.6,0.7693,59.2,64.5,35.3,794.9,0.907,0,0,47.3,4.75,17.0,0.0,33.8
2025-09-13 11:44:25.141142,34.09,61.411,2093.8,2597.6,0.806,52.6,61.4,34.8,649.4,0.907,0,0,47.2,5.23,19.3,0.0,40.7
2025-09-13 11:59:25.141142,33.61,61.778,2076.2,2688.0,0.7724,58.7,64.6,36.1,672.0,0.907,0,0,47.3,5.55,26.9,0.0,42.4
2025-09-13 12:14:25.141142,34.51,65.494,2260.1,2931.5,0.771,53.6,63.1,32.4,732.9,0.907,0,0,49.5,5.54,16.2,0.0,36.2
2025-09-13 12:29:25.141142,34.48,72.669,2505.7,3129.7,0.8006,55.0,60.6,30.9,782.4,0.907,0,0,47.9,5.26,18.6,0.0,34.9
2025-09-13 12:44:25.141142,35.09,69.297,2431.6,3057.0,0.7954,51.0,58.3,31.0,764.3,0.907,0,0,46.0,5.82,13.3,0.0,33.5
2025-09-13 12:59:25.141142,33.91,53.986,1830.6,2231.9,0.8202,49.3,54.5,31.9,558.0,0.907,0,0,47.0,5.62,20.0,0.0,44.2
2025-09-13 13:14:25.141142,34.29,54.812,1879.4,2291.8,0.8201,47.2,57.4,31.3,573.0,0.907,0,0,40.1,5.7,20.4,0.0,43.4
2025-09-13 13:29:25.141142,34.03,63.408,2157.7,2761.8,0.7813,55.8,66.8,34.6,690.5,0.907,0,0,41.7,5.89,22.1,0.0,38.5
2025-09-13 13:44:25.141142,33.71,62.119,2093.9,2627.0,0.7971,51.8,62.3,32.3,656.7,0.907,0,0,31.0,9.61,29.6,0.0,41.9
2025-09-13 13:59:25.141142,33.9,50.602,1715.5,2072.9,0.8276,48.0,55.5,32.6,518.2,0.907,0,0,31.8,5.74,16.9,0.0,43.3
2025-09-13 14:14:25.141142,33.08,56.459,1867.6,2291.3,0.8151,50.6,56.7,31.6,572.8,0.907,0,0,39.7,5.98,19.4,0.0,40.9
2025-09-13 14:29:25.141142,33.99,58.996,2005.0,2405.6,0.8335,49.6,64.0,32.1,601.4,0.907,0,0,36.1,11.37,32.0,0.0,42.9
2025-09-13 14:44:25.141142,33.8,44.548,1505.7,1872.2,0.8043,50.4,49.9,33.5,468.1,0.907,0,0,41.0,5.89,32.2,0.0,48.4
2025-09-13 14:59:25.141142,33.47,52.835,1768.4,2216.6,0.7978,51.0,57.9,34.9,554.1,0.907,0,0,29.6,5.72,18.5,0.0,38.6
2025-09-13 15:14:25.141142,33.17,39.705,1317.0,1543.7,0.8531,43.8,55.8,33.2,385.9,0.907,0,0,36.1,5.6,18.6,0.0,46.9
2025-09-13 15:29:25.141142,33.43,46.086,1540.7,1867.6,0.8249,47.2,54.2,31.1,466.9,0.907,0,0,19.5,6.25,24.1,0.0,42.9
2025-09-13 15:44:25.141142,33.06,41.291,1365.2,1620.7,0.8424,40.2,42.5,30.0,405.2,0.907,0,0,35.2,5.23,5.4,0.0,39.5
2025-09-13 15:59:25.141142,31.85,34.21,1089.4,1317.3,0.827,42.8,52.1,32.6,329.3,0.907,0,0,38.1,5.27,16.1,0.0,46.8
2025-09-13 16:14:25.141142,33.28,36.197,1204.6,1353.6,0.89,40.9,48.3,27.8,338.4,0.907,0,0,31.8,5.33,14.5,0.0,44.4
2025-09-13 16:29:25.141142,33.3,32.116,1069.4,1206.3,0.8865,36.4,43.0,29.2,301.6,0.907,0,0,33.6,4.86,14.6,0.0,46.1
2025-09-13 16:44:25.141142,33.74,29.348,990.0,1077.0,0.9193,31.0,50.3,26.4,269.2,0.907,0,0,29.0,5.05,16.9,0.0,48.4
2025-09-13 16:59:25.141142,31.82,19.909,633.5,731.3,0.8662,39.0,45.6,30.6,182.8,0.907,0,0,33.1,4.65,18.2,0.0,56.7
2025-09-13 17:14:25.141142,31.91,16.819,536.6,636.6,0.843,38.0,50.5,30.5,159.1,0.907,0,0,37.8,6.36,18.3,0.0,59.8
2025-09-13 17:29:25.141142,32.63,11.826,385.9,440.7,0.8756,27.9,41.0,24.6,110.2,0.907,0,0,24.4,4.53,22.5,0.0,69.2
2025-09-13 17:44:25.141142,32.59,7.049,229.8,253.9,0.9049,23.2,38.3,23.9,63.5,0.907,0,0,33.1,3.84,16.9,0.0,81.5
2025-09-13 17:59:25.141142,31.91,2.4,76.6,87.9,0.8716,28.9,43.4,25.1,22.0,0.907,0,0,37.4,4.19,12.6,0.0,0.0
2025-09-13 18:14:25.141142,31.69,0.0,0.0,0.0,0.0,27.6,43.3,26.7,0.0,0.907,0,0,39.6,3.18,2.1,0.0,0.0
2025-09-13 18:29:25.141142,31.78,0.0,0.0,0.0,0.0,24.9,40.8,23.5,0.0,0.907,0,0,42.8,2.92,9.2,0.0,0.0
2025-09-13 18:44:25.141142,32.4,0.0,0.0,0.0,0.0,23.0,41.6,23.1,0.0,0.907,0,0,39.5,2.74,7.8,0.0,0.0
2025-09-13 18:59:25.141142,32.2,0.0,0.0,0.0,0.0,27.8,41.0,25.3,0.0,0.907,0,0,30.0,2.53,6.1,0.0,0.0
2025-09-13 19:14:25.141142,31.44,0.0,0.0,0.0,0.0,25.9,34.1,24.1,0.0,0.907,0,0,36.8,2.43,2.7,0.0,0.0
2025-09-13 19:29:25.141142,32.06,0.0,0.0,0.0,0.0,25.2,38.4,22.9,0.0,0.907,0,0,33.9,2.34,10.3,0.0,0.0
2025-09-13 19:44:25.141142,32.65,0.0,0.0,0.0,0.0,23.3,31.3,22.7,0.0,0.907,0,0,45.8,2.44,0.0,0.0,0.0
2025-09-13 19:59:25.141142,32.21,0.0,0.0,0.0,0.0,22.1,40.0,22.7,0.0,0.907,0,0,48.1,1.97,14.3,0.0,0.0
2025-09-13 20:14:25.141142,32.55,0.0,0.0,0.0,0.0,23.1,37.1,23.3,0.0,0.907,0,0,35.4,1.65,7.2,0.0,0.0
2025-09-13 20:29:25.141142,31.63,0.0,0.0,0.0,0.0,22.6,37.5,22.9,0.0,0.907,0,0,44.8,4.06,13.8,0.0,0.0
2025-09-13 20:44:25.141142,32.65,0.0,0.0,0.0,0.0,17.9,31.5,19.8,0.0,0.907,0,0,44.1,1.66,17.2,0.0,0.0
2025-09-13 20:59:25.141142,31.9,0.0,0.0,0.0,0.0,18.1,35.2,20.2,0.0,0.907,0,0,47.7,1.37,7.7,0.0,0.0
2025-09-13 21:14:25.141142,33.27,0.0,0.0,0.0,0.0,14.6,32.9,18.9,0.0,0.907,0,0,43.3,1.37,5.3,0.0,0.0
2025-09-13 21:29:25.141142,32.75,0.0,0.0,0.0,0.0,15.9,33.2,20.6,0.0,0.907,0,0,38.8,1.3,1.8,0.0,0.0
2025-09-13 21:44:25.141142,32.41,0.0,0.0,0.0,0.0,19.4,32.4,17.5,0.0,0.907,0,0,46.3,1.39,4.4,0.0,0.0
2025-09-13 21:59:25.141142,32.32,0.0,0.0,0.0,0.0,17.2,32.4,16.9,0.0,0.907,0,0,46.6,1.98,2.7,0.0,0.0
2025-09-13 22:14:25.141142,32.23,0.0,0.0,0.0,0.0,19.4,30.2,18.0,0.0,0.907,0,0,54.2,1.98,4.0,0.0,0.0
2025-09-13 22:29:25.141142,33.25,0.0,0.0,0.0,0.0,12.5,29.4,14.5,0.0,0.907,0,0,50.0,1.59,0.2,0.0,0.0
2025-09-13 22:44:25.141142,32.64,0.0,0.0,0.0,0.0,11.0,25.5,11.2,0.0,0.907,0,0,54.1,1.29,10.8,0.0,0.0
2025-09-13 22:59:25.141142,32.6,0.0,0.0,0.0,0.0,18.7,34.9,19.1,0.0,0.907,0,0,54.1,2.93,9.3,0.0,0.0
2025-09-13 23:14:25.141142,32.8,0.0,0.0,0.0,0.0,20.5,34.4,19.2,0.0,0.907,0,0,47.2,1.25,0.0,0.0,0.0
2025-09-13 23:29:25.141142,32.65,0.0,0.0,0.0,0.0,14.9,34.5,16.2,0.0,0.907,0,0,60.7,1.74,8.7,0.0,0.0
2025-09-13 23:44:25.141142,32.73,0.0,0.0,0.0,0.0,18.9,35.6,17.8,0.0,0.907,0,0,53.4,2.17,7.5,0.0,0.0
2025-09-13 23:59:25.141142,32.58,0.0,0.0,0.0,0.0,21.5,40.3,21.0,0.0,0.907,0,0,53.9,1.97,1.2,0.0,0.0
2025-09-14 00:14:25.141142,32.24,0.0,0.0,0.0,0.0,18.6,33.2,17.6,0.0,0.907,0,0,65.5,4.98,12.5,0.0,0.0
2025-09-14 00:29:25.141142,31.84,0.0,0.0,0.0,0.0,22.6,37.1,20.4,0.0,0.907,0,0,57.2,5.03,12.7,0.0,0.0
2025-09-14 00:44:25.141142,32.58,0.0,0.0,0.0,0.0,15.1,29.0,16.6,0.0,0.907,0,0,52.5,5.0,29.8,0.0,0.0
2025-09-14 00:59:25.141142,33.07,0.0,0.0,0.0,0.0,16.4,31.7,18.4,0.0,0.907,0,0,55.6,4.66,18.4,0.0,0.0
2025-09-14 01:14:25.141142,33.09,0.0,0.0,0.0,0.0,17.8,31.4,19.2,0.0,0.907,0,0,65.9,4.2,18.8,0.0,0.0
2025-09-14 01:29:25.141142,32.23,0.0,0.0,0.0,0.0,16.3,29.4,17.4,0.0,0.907,0,0,51.4,3.89,12.1,0.0,0.0
2025-09-14 01:44:25.141142,31.76,0.0,0.0,0.0,0.0,21.5,34.6,18.0,0.0,0.9065,0,0,59.9,3.76,8.0,0.0,0.0
2025-09-14 01:59:25.141142,33.28,0.0,0.0,0.0,0.0,13.9,34.4,18.5,0.0,0.9065,0,0,62.4,3.45,2.0,0.0,0.0
2025-09-14 02:14:25.141142,32.66,0.0,0.0,0.0,0.0,18.1,36.4,17.5,0.0,0.9065,0,0,62.8,3.92,9.7,0.0,0.0
2025-09-14 02:29:25.141142,32.65,0.0,0.0,0.0,0.0,20.2,34.6,19.9,0.0,0.9065,0,0,62.5,3.14,18.5,0.0,0.0
2025-09-14 02:44:25.141142,32.16,0.0,0.0,0.0,0.0,23.0,35.0,22.2,0.0,0.9065,0,0,66.4,3.51,9.6,0.0,0.0
2025-09-14 02:59:25.141142,32.39,0.0,0.0,0.0,0.0,20.3,36.7,22.5,0.0,0.9065,0,0,70.8,2.83,11.1,0.0,0.0
2025-09-14 03:14:25.141142,31.9,0.0,0.0,0.0,0.0,25.9,38.8,24.4,0.0,0.9065,0,0,65.5,2.7,8.5,0.0,0.0
2025-09-14 03:29:25.141142,32.01,0.0,0.0,0.0,0.0,24.0,36.9,20.1,0.0,0.9065,0,0,66.2,2.74,10.7,0.0,0.0
2025-09-14 03:44:25.141142,32.68,0.0,0.0,0.0,0.0,19.2,31.3,20.3,0.0,0.9065,0,0,69.4,2.91,9.1,0.0,0.0
2025-09-14 03:59:25.141142,32.54,0.0,0.0,0.0,0.0,18.0,42.6,23.0,0.0,0.9065,0,0,75.5,2.48,8.5,0.0,0.0
2025-09-14 04:14:25.141142,32.44,0.0,0.0,0.0,0.0,22.3,37.6,25.1,0.0,0.9065,0,0,71.7,1.85,0.0,0.0,0.0
2025-09-14 04:29:25.141142,32.84,0.0,0.0,0.0,0.0,22.4,39.7,24.9,0.0,0.9065,0,0,73.8,1.87,10.2,0.0,0.0
2025-09-14 04:44:25.141142,32.04,0.0,0.0,0.0,0.0,24.0,43.9,24.6,0.0,0.9065,0,0,72.9,1.56,3.6,0.0,0.0
2025-09-14 04:59:25.141142,32.45,0.0,0.0,0.0,0.0,20.5,34.6,22.2,0.0,0.9065,0,0,74.6,1.61,4.8,0.0,0.0
2025-09-14 05:14:25.141142,32.1,0.0,0.0,0.0,0.0,20.6,32.3,22.8,0.0,0.9065,0,0,72.0,1.46,0.0,0.0,0.0
2025-09-14 05:29:25.141142,31.63,0.0,0.0,0.0,0.0,25.9,38.4,25.8,0.0,0.9065,0,0,73.7,1.1,4.7,0.0,0.0
2025-09-14 05:44:25.141142,31.27,0.0,0.0,0.0,0.0,27.3,38.5,26.2,0.0,0.9065,0,0,81.2,1.74,4.2,0.0,0.0
2025-09-14 05:59:25.141142,32.1,1.147,36.8,40.7,0.9044,24.4,42.4,25.6,10.2,0.9065,0,0,73.9,1.36,4.4,0.0,0.0
2025-09-14 06:14:25.141142,32.43,5.466,177.3,200.5,0.8839,30.4,41.9,27.3,50.1,0.9065,0,0,71.0,1.41,0.0,0.0,0.0
2025-09-14 06:29:25.141142,32.14,10.841,348.5,407.8,0.8545,33.5,48.7,27.1,102.0,0.9065,0,0,65.9,1.35,0.0,0.0,68.2
2025-09-14 06:44:25.141142,32.2,12.827,413.0,472.9,0.8734,29.8,48.4,29.0,118.2,0.9065,0,0,67.4,1.43,4.6,0.0,63.1
2025-09-14 06:59:25.141142,33.52,22.363,749.7,855.6,0.8762,31.9,43.1,26.8,213.9,0.9065,0,0,71.1,1.51,4.1,0.0,50.4
2025-09-14 07:14:25.141142,34.12,26.819,915.0,1033.9,0.885,30.6,49.2,25.6,258.5,0.9065,0,0,77.5,1.69,2.6,0.0,45.8
2025-09-14 07:29:25.141142,32.1,27.749,890.7,1019.2,0.8739,36.5,42.6,26.4,254.8,0.9065,0,0,80.0,1.65,0.0,0.0,46.5
2025-09-14 07:44:25.141142,33.12,32.896,1089.5,1229.5,0.8861,37.0,50.0,28.0,307.4,0.9065,0,0,65.6,1.7,15.7,0.0,47.4
2025-09-14 07:59:25.141142,33.24,35.528,1181.1,1360.3,0.8683,40.0,49.5,28.8,340.1,0.9065,0,0,70.0,1.95,8.6,0.0,44.0
2025-09-14 08:14:25.141142,33.81,42.934,1451.6,1730.7,0.8387,43.8,51.2,30.3,432.7,0.9065,0,0,68.5,2.07,1.4,0.0,36.4
2025-09-14 08:29:25.141142,33.9,44.84,1519.9,1777.9,0.8549,42.4,48.5,29.1,444.5,0.9065,0,0,58.0,2.4,7.4,0.0,38.9
2025-09-14 08:44:25.141142,33.62,41.198,1384.9,1660.8,0.8339,42.5,49.1,29.0,415.2,0.9065,0,0,62.9,2.7,4.9,0.0,41.2
2025-09-14 08:59:25.141142,33.23,48.253,1603.2,1893.3,0.8468,45.8,46.2,28.5,473.3,0.9065,0,0,62.9,2.9,9.1,0.0,40.1
2025-09-14 09:14:25.141142,33.76,49.547,1672.8,1997.7,0.8374,43.2,61.5,32.3,499.4,0.9065,0,0,61.3,3.3,13.8,0.0,41.1
2025-09-14 09:29:25.141142,34.35,58.12,1996.4,2510.3,0.7953,52.3,59.8,32.2,627.6,0.9065,0,0,66.4,3.01,5.4,0.0,32.5
2025-09-14 09:44:25.141142,33.74,49.165,1658.6,2002.9,0.8281,47.0,53.4,33.0,500.7,0.9065,0,0,56.0,3.42,15.6,0.0,43.2
2025-09-14 09:59:25.141142,33.3,49.582,1651.1,2013.6,0.82,49.5,49.9,31.9,503.4,0.9065,0,0,58.7,3.72,8.7,0.0,41.6
2025-09-14 10:14:25.141142,33.16,66.306,2198.5,2764.8,0.7952,57.6,69.1,36.7,691.2,0.9065,0,0,48.8,3.88,9.3,0.0,33.4
2025-09-14 10:29:25.141142,34.44,66.822,2301.4,2861.3,0.8043,54.6,59.1,31.0,715.3,0.9065,0,0,63.0,4.18,11.6,0.0,33.8
2025-09-14 10:44:25.141142,34.62,66.883,2315.6,2909.4,0.7959,56.5,65.2,33.6,727.3,0.9065,0,0,57.5,10.98,34.9,0.0,42.0
2025-09-14 10:59:25.141142,34.63,61.554,2131.7,2633.4,0.8095,48.7,62.8,29.2,658.3,0.9065,0,0,51.0,4.27,3.6,0.0,34.6
2025-09-14 11:14:25.141142,34.06,65.088,2216.6,2813.6,0.7878,55.6,66.6,34.6,703.4,0.9065,0,0,52.5,4.66,19.8,0.0,38.5
2025-09-14 11:29:25.141142,34.76,63.418,2204.6,2752.8,0.8008,52.9,64.2,32.3,688.2,0.9065,0,0,51.9,4.93,15.5,0.0,37.9
